,id,accountId,puuid,name,profileIconId,revisionDate,summonerLevel
239,3fyTWzEXQjAkHinGZPLqSLYUjaNeJD8nMGgZ2JW7SP02e1o,B-I_MFFIQBQSYl6tb5JE4DMFwchXv3U8IT4fy2cg46WoU2o,79dYO0xHwRxGR5itL8a1ynWz2BjwgaiUaPPgruLWe6iiorS7C9cRDNgoGAaOfzlhyChaoKwiwncsnw,SageWabe,2076,1681702202159,642
240,zKQ-ynqx9mlCoM_WVQQ3FLm-tUMJRo2zM4Mp4DiEvy8F8SM,-KpI1vA1y_ggZJ6Wqr9YCUIqIJ_N426Od63Vd0b6K6f_ZA,LC59zMb8OcwIv8eqfID9GSha08aFc48SNR-uM8OhvenDCbYUR_OUcuJZpydyzrpekcH0A61EytN20Q,BL0WJ0BPRINCESS,582,1681168772000,355
241,uAwXUtiIYpeFl5cd5b8xNuF2nGNEne9914XkDRsIFUDjz_k,i1jg5RhZLx_zNQl7NyP1z-SoAj2MPnKGdA-wAv0QlohQfA,eMd0R96EXr99mr8tHEKQEmtYpAOWgFcWLcdLct1dN1qetmLbPdK7-9IK8Nb7Peaqcp4tsLC-mi9AbQ,Mobility3,4882,1681700720892,443
242,SapAX99iYJOwcufJv1D7rm9fPm66khXUGfSV2VewFFtxw_f_EHH0w4ntlA,lqieZxBmRBjmHaAjRuMKi-3_VUeus-hoCOVjt5JxdzjoZRSrhnYfFfUq,lbIo-ANYI0ffNmyp89u3SHur0XEuoGwySynYYzqAtMnyRijgwa7jFTLY4MBjfFWWEi7FQ3jteeEJow,readysetgo1,29,1681703745806,81
243,p8RXYfX3UMhp2D5KqHHjukfXXWuKzxlkxxNEPVmFnEEFW5A,SPKZUO_AG4to5z2_ng154Jd4ADcs9ZIs5j2ZscEZ4xXK89orpD9xuuFA,9q4NG-_26ztXGqBWfjKmGy37bUJIhVbC_kZsPCcJeQHfdEsuGJLsmsfm62uI7see6bKwGsPisZd4ig,Mr Bluehat,3797,1681572271000,329
244,TIL1lwruLtDpa8og2JTb1DnuKCktFq6IBuKxBeXob2QOPGg,28PpQP_b0c610KLOmCC5g7KVYswIjpm88z1rClRm4J4IGQ,q6BNQDMCKsaNB_qlJ-x6xXZUta1Xo64eKRTQKDFWfqRvAy1NQQHXmD2xPZXhWEuxFB2B14zo_jnT4w,Copý,4781,1681263726000,262
245,MLiX5XNSNl_QxGlFxh7kB-SawLsA1xAobyEFwD12AdhwyakYa6DukTRTyQ,rVIv_OxCLLOt6lpWzGG-06l-w9SNCLypdptdxHHkIPmbm-CN2XX34OH1,0SMo_OvC3myaoRed6dH8qKgkxouQI42k1JwTJLQ6Q4WvEs-tqqoZza5dDNWxVidoo3G6rkALvanzvA,ACKÈRMAN,4928,1680934747000,195
246,YihEDFt-dFo8B0DzeaKXBOldU4aaP5k8TzWDsYfJL654CbQ,LYR6aAwDjBaB0T2dnURFAOhU3hfwCovKqipRO0a6U_CI7w,mBUSQ80OXw7YPhbMsIowl1wwpQV6QaZSip4VWAPRmXTuCK4K-pRA3MZLehrADcFbAt4dx63zji5QJQ,Feather Daddy,5732,1681719556128,960
247,U-cL1JuIe9tob9TfREAFovsp4YsnMICfDWDOm6JGhznczwOfaH69DEXLzA,iz3FLlM4FEEIA0rU1P81xncb0YbVLze226fMjOp5pq1gftYEh-ag0NjN,wt0XJYEid_6VkRKAfRWPLQXYTtCuKnlllvcEqGiToSbvGlJvg9FC5dqyy7zTykvNZ67QjqE8eHrxKw,CU Ego,19,1681686935824,87
248,wvhuDnI19znxmvkQGYM5bR8IrRzhqIQB3ITe7fw9f1Z8q38,dwzqHMf0J_GPkyNE3YjVV8ITl4jbp4oioYDKVwqLe0w0DjNPHfF3NQ16,AkvSWoqLG0DSi8nUDRd7ogFjutUwfkqsCYco7dnJ73y3uOEsNglliJm96wlZxATelLz2QBmBLgRrIg,animalcrossing42,4073,1681679567836,264
249,-XLxSpzm7CRSH7stMxynZ6d1QxcoJ0a7d73091E5aIFEECA,xu3PMyIrNujy30UiayX1xMX1ZoXmUpGjajSDToigOPTQ_JE,QGvWJSoXg_wJtEQBUFbSmW4Qe9FY5RmdV-X0GChpIJ2p0pE9C75EqVQWcdgsZRCcv53E-2Z6ls0M-g,Dìesel,4568,1681408960000,788
250,aZFZj0y0kzOiwfwKxFM5OyiRa6Q1ip2oQ2ahETRYGAK-IwQ,qEUUcACW0PsPMGyqNRCAY3MISQQEiL4FkM8glYNduhHXI8cVqvGcYFhF,cKaAHGmBRPeXkIkPWWlWIkMJCWDeWRvEnPg7xuNM4dBugS_OfDtQyaR0CSETiu_vRJQ-MPxcrxGGPw,alanna,5726,1681261760000,806
251,2htY_uN3TTJF2EFAEPrMRRH3ptYi1sZJGH-WTe-1XcC7Erg,a-trFSFmccgkNFS4WG_1c24wS6KbxmdXEnhfDVodGkKIWQ,YGNqOG0E_vimkbvxfLtfvl8CtWPH1dHHhhD3V5pVadnHR_C1LOy6lqwH5KVtzFLDAg8ZINfW3V-krg,Ylone,576,1681696980231,314
252,A6Ynh2UpnPwhz5hSKBr90zWXnZ3TbVyocKoQCGa_5YRqPl4,qMSCKXGr2_HbNxL2SEoT4k-fLkkuF7ZA5lM2dKpmIOrz8Wg,5OorOuWRKvzjgK4wqUvzuIwSBSMVnftcIHNbzDEV93V2b49YIbrIeWcKS8dkPWSznfkEHcSFiA1TNQ,다이아몬드,1456,1681638057000,149
253,2xJgosC0b6-vCSWfcR4kGxoHMr8EZ1WxA_avk726P9Do-R3USI6JBi-QIA,Fa1oJYGmEzigv236uQGwvngaeK6pzW0S1AF3CoaO4yGm3r8FEoDysMUr,XqhbkEs-qQo4e5eHf30nrBcrqWHHRoxvWKRa7N0MiORbMDFTZWKtrls_1kSYK3qpVPjZhfyDszN5sQ,TOP 07,7,1681628306000,122
254,80LdCdkymHZ9T5lNxJzx_bQAYFj1pWfgeHLIQGb-0Q2kYMI,gJLZ7p4Y-As4rm5_WLFNx9bsHR9VXs9vFH4T3oDZj-sWyA,kyxoAFG6eALczEEfkXBUVhyFElS6RJ0-oimLBnl3JIt_2yBcSe-QdAY42eRHtGDOUUriNO03X9elug,AD9723,5131,1681348436000,450
255,VLR-SRM-IuytGQnCxCjvG_rlH9i9UNI6Nc8eBZpmPA_iPo0,fMy8RlJuOlWVwl4ZdtbNdxxv8VymCXMLIUmzsEcD5oAdWA,AehE9NRjLr86Sy1zmeDy943FF4O_CXDr-DLkX9hu3_i2AKzuerzQ3zwJivE2LYsDsvxWhXa64MaSjQ,Qitong,4568,1681715293575,634
256,cayojPwX8ZFpBPCr-lx1C6gsdggzc_0ndNGV87hCngak6_8d,JbqMfWkmHFFGJJnFvTup8_8MD5aswnAUG6Xu6B-pa-1RB-E5zBvZZWjE,OKSgqamrglwtONI4w_EKfMD3IDSiE8nVE2oPNfLha_u6TgfR3Or3smcazmb2bMfurFzi_K3tKgKb7g,Sołitaire,5731,1681371682000,846
257,g0I6OnxhpS-xfSdb88X66nL6WjHzUK5VkHPnIdn_l2hEl1E,WRf8uzgQY-kLqjgNT6qMgpgoup3F4LGRcIOsdQ6NRaFFb2U,QRpzqHIUV6o51snvyPJlhcT9L80rhJoswQjOOSrEu1hiRtyUxf5HPPZiuKGUv43H0lMsWVjOCzBImg,Matty,588,1681702942268,623
258,iuOElENDK38VQXtaK9Dl6tK7MmFXIsfjkkfEbUJkliJO_Vvj3hamoT3ieg,i_i0NKT0kL46EiF_-mY8JrTccYTK5Gg6k5Hdmd00Vqu9lSfE-g0ZJ_ys,oXWaJ7rUlJ6fkYf6aw6KTjEQIbA3KSg7YVYl1Tcyzc6iTYy3-JVmnlwjdYZpYPZNQw7MOG6exE8NAg,Antìhero,5736,1681616805000,96
259,kdAA8NnclBi1O-drUBZUYo8kjWErOzm96Uaw_hdBTGoK7xJPeirDjkfkyA,bUWZoMgrhI0n8iFZXgvckfU2E0zS5ZLGIf8MIJ2cIPTy6tXRiLzU2ByU,njDB2HJs3tm3LzcSLWHsWLlnV8cJTz4EBs4uUXD7STE9lfOTKC8v0pS7x3IaTGgneemBb_Xoa5gjog,Girlfriend Buff,5167,1681658051916,155
260,AG_I14TBd0FyUYbIVk68oiCNG_DA_VfSIMfyI6boDySXAN0,ktQvQzD8fWAMHoUMcEIZY4npSMKwBvSC5jPduAICqDZ0NcQ,eaNq1iDjzn2XiVoVuxINQkIOxwU1HTYB6Olzor7-II5u1nGDJE1uFzWlWyUbDMXGHJh0sIrnTjRLHA,Zelt,3150,1681345663000,280
261,1zjPzh3dv3lQ12WVR6PkdWh3-USJN2FQxz5-5EgirYoY0ziu-5dTjQ74KQ,s7bPuI9foorYEIL-f3BjD-lbDw7oQoq6YmOOnwe6FMK6eZUpxgGb0EuJ,c1WCPFo94KgtILfC8H5mgNez2DywGw1yrVm0W8MAEC0G5IjL-wMj6a6SfaocJ7e0uh8RDf7-Yt_0Wg,horderrr,4896,1681490371000,73
262,1u6pM5I5zzRb-quW_5jGKiDBWb5XBhozvGXYZ6GUj2J-n-4,4J9zaM0xukzaPln6S6MGtqtrMVxvp5s4h7cwXRx8Nc-A58s,sFOnlkECUeqYq1IfKebS3gWhAjINguPfCb9VbYhimd7oJu3cuVUlCNfvrfnPAe1Vpg1At3bzx4jLOQ,Berik,591,1681725954350,586
263,d0tGEDw7xFNRrFu1k_kw_GwgxOitMvc0aGsZ5VHfIF1Ungy-,OLWIhfauZC0jyHLvtIb7d4HOMMxswOaLXB1WQQsLygJqFy2Q-8cvUElB,dDgp8hLF63yHn4ERJM1Kc995da8XFH9ydQcmTVp3Np8z31ZcDKJxMs8-sovxNXh0-be2vYV6bUD_Pg,OddOrange,682,1681707775967,430
264,6PU9N2Zg3VdAt44dWH3oxPg93kn7Yl1UudC6plvfJjsxyPU,wH6S9KKyYH27uYZeNdhqXOsGNHsWxWa_2t9LnpZBBqwYouw,dnmDXEhv5nDIFiuvOwoby9mFqVcXrjrppO96Johv62Ixanhw-8amc7Zuzb9yLsy5n4102Ex7jNH8Vw,peter D griffin,5411,1681678778522,833
265,Bpo26rFiO_PcSbDEiGfT2lpXhzLVAZLSkb1VyFWWXYQr6JAPPJbXZwqFng,cFVXTNKQpdTS5xh6soN9z3uv1logXLnMSXjPW6Z4CT4U7P2U0LIM3JQ4,rd_6IC_Hz2hb1q94tTPrS1nqdPqS23Bu44thtkESPDpRw2nhaAWhbKiLtn9ajwfVEQ4YZJCaJWL_Pw,predictable XD,665,1681701772102,52
266,Nhm2dzwJHa6D2RfN6wishQ6Qhvws2XcgzQ8iqDRt3PsgwnZrRCYm7cuhIw,3jMDNbP2UpToz-AUJJiQ9e4qoJYkWgoAUPrVpmX9QstybJmNVIFt1sOh,ElDwHoHvcQzbk1Q4RCIAs4hOp_TrPR8qufu5elRPhd39-lC21l2y676WHswbevTwMYx5BfLFfrzFBQ,100 Sniper ,7,1681686132124,101
267,WRUWPuOaNlkyporuuTALZZv9qQlM6Yrh3tkLylJOVhykZB0,bcDsy8oE9K6R6PF3FJZRGvW8tN9T9Wc_uVt83xW07rvlLKc,NAo6NbjTXnAElw8He9y8AWIi7QPgkWbZ5nzoKZ-4IjbwSFHWJpuOmdMpGtW1uvFIx8W1RSNM8sCfJw,Armored Mawdad,28,1681714953397,370
268,ihN0mvfNIhy0puxvXTSrfFNxKjsBNvIeyk_rRcjuc2-eY7I,oUd5JaFwb2uBC9hSdXNacfEbpujYRRfYujTAcPUO1Y_yMLo,Pj-48QxwDcGa08C7TJwRe2xDUnuOyEr8edCkur5nD-0cK2D9FR1z2BYpWbNn1YZ_RmzYbw9Hq2L0ow,Trixter2,1151,1681675979546,705
269,9-q-uNCZi3nJaEAAn-_lpwh5MemvcgYQuHlmVNGGmO6qMaw,Ysyr13v7X47170W8zX1fXWDeukQbm6RpheDLpjds2NyJdUY,M-UOWGlYJEM2zFCXR7ekQEhz1uZBmlp7ven1RA_FgDEaYrDXdDX1y7TA64-IDrk_fh9khuDpyuYlhA,uni13,5454,1681736781159,983
270,n16dUY1ocGvgIAuRDJzHSzH7zIv2NFWDhC29mDtEP0ZmxQae,vV1CAvAp--hHuQFYgxWFy0URoY7MyoMbhZEv32VWX5_6Vsq1fq-ZkmGU,8DcrW0Lbjd5CC6Q4wX_QBeNTE0uckjeSUmGDDEyViaOJ3AU5a6cG-j4GJpCAlrQpCsoY-te6lzhfTA,Andoqs,5615,1681715073736,393
271,ubXVGhd1iZWLe22JTuBcW05N3_E3vTLbaYwdBTDqOpS64rU,NvtYGtoeerMgkksFkN7bVLjZ30KPEokW1Yi1sbiuFUZ5KEg,MY8cM5IVGgcTfjgPWq5yEnjlF7cr9ExHxF_xrkg6b1cVhuTaOULqqLyxVTRp1CJmDUsV0YfWZxHd8A,Tora,4532,1681717798968,844
272,joeO4vfTWc4vL_-bYM9F6MBwFg8UUlWwONw8724bWpggbbw,inIpOssF8pRxWPV-NqgY8NeilxxUuHe3gEsq_aZpQ_I39HM,EiqceI4zvnUQ0HQQ0nJPHp8eztWF1WpdeSLu6dFi81-sDQIm65-lBXguvgopcFla-wKBecsnq5Hw7g,Augustine,4025,1681688997426,446
273,cGg44s3mUQDS8g2g0-hpKH5QVObKwWQrYBdmJwqPVvJMLTQ,dBVgYPmYGgGXyAXsR5OPt3aLoWWQnLNETMGK8UDz0TVxPwg,aUnUreNrclrKMtGEMC8k1QOfLzigK2-nZJkgPXKjAckHJM3Zw6VjS3tVU7ZxtCSHs1ucAj90FkvdwQ,BLG F4N,5736,1681625893000,158
274,WpxrvXVwb-Tz4iFAY8atf7c4IssKVbLtM4IK8luI7d_mlhKSZpwMj_rJ1g,vkGEsTBgysLcZPIyD0qqPDeSSCImSk9xHJJUTSwF7XNm95ZnnTf--gB7,scjYI8z87vr5Z0FxLESx8iR7eCiiZ76YhEpnCdT17ISLeMw4I5yPIqAgV7ZCLQPNFRFW4xzLWy4uYA,twtv Gryffinn,29,1681702844991,64
275,R1Q40GVb5XX48ZLzZro_9qoUrw-xb6RrDsLvbuH1GAXNbxfoGfRrvkFn_A,ZvHdl2qtVw6FaJeqTG3M2YSvzN3ONDW6538uSLr9aSjSfitWOPfvIBIH,KvVlAFjQfelRsrfXnHCgA19ro5i1Y_c9hXoEMKaSqVKbXDbz58r-1nBiq5WWY9q06LztmNJ_ZkCf5g,wx NAtongtiandai,5212,1681394793000,163
276,Kbr3G02FiLz6GKqZdgIba-aUqLP9Exs6OGKX0PuHBII2RUY,0bw_8I3SBtCtwGV98CSbxjnI_8anp84nW_t5P9lOuJNA9w,t39kNMFr-mzMIj5PlQDLjyiZ1lRe59KODN_gIIdnJnZjQ2q11vWi2be7ZRPU6UoiOddkAGL-VMYNdg,lolyaoyao,4832,1681733069302,689
277,fk5DsZ1PJ2GA7cMwWVOvEVl8oBpD8DauvXbZwySmtpHI_BURFI4KM-ViOQ,4_22OsB2cNyfq8G3pET2o33-1gjvtdmHwhbztLbxCeOha_TAb7rkmrM_,q9t0i0UQ12zYcqcIV97_9Fos-E9L5AX793X9aSirc1S8meELw8Abtq991g6JPfLeApAWDzSGCFcYDQ,6K OnFleek,29,1681016919000,69
278,f6zIDamqa1bTL-R6qI3RNWT5T_s3pnxsAVrOstnp42DrQcg,QmXh04GYTaEC9xAj2k739ys95Z0A0Qh3cgTpkr-ffbCnWOI,tO5ETJg40TSduAaIFoTl50CfP6O7OmDurkD-7fG_UR-YluLRhAtiMI4L2MLD21xan6A08cH6O31UeQ,gyu123987,5742,1681704205436,548
279,IgiB_9x9T14IB65EZwjacO2ZQlpR-6ZR55YGSWS-1-zhCXE,hB_-FdkZQ-i9iLL9iTpFY_wVm9dT5ZxCxjkMxAJOEvdxPg,Jj5GC7g8Ke1iwy7LupEeoFuANsqrNaQ-4DIuWQvrGZkkHxqD_7x-vlpxNenAT8T09vDAkzDhky8biw,xRoyal,4661,1681715379172,475
280,mxzL5XGQPbFHmWaogbEBB9kky6uM75dc-F-OUxxSBpQcPXM,-ezifqfTcFJC_0tWK8slZ_geGgtinfGaSuHY3HK5ZDVbuw,NXadjKjRwSO40I5sDAo_W2pXYzSIhyB1pgFEc6rc67_1lALz3FKAeC4hTaNZx4a2nvcXN3bg74vb2w,RUSHFROG,586,1681433260000,473
281,6VQz0MCnQRjv7e3Ff26ALxwgyTTCCmli6RdsbPkbTy9a3Qf9HmzbF3-TZQ,i0w7Q-1-AkMAflNK3mHfDoA48RUmyntmAH3I-FhEM0muVZ6Lya-qHZ4A,Be24qk2j1gATHj6OwsHbaLP83TwRCpt51hR_FPUrkqTUgObDWUqhHwy7J7V64ySg8ogOtWStSDVfGQ,Dam Supporters,29,1681687919094,94
282,nNsNtG7yBlHyPAwZexcQcQKs4iBUOk7ff6dXQSWp_ul_kuTpmFYBKvoBIQ,nAGYy3tKU5XY-ew473vandTdllChSxy51VNaaZsZRQZliJIURmB0Uzv7,My1syX38sNo8EvLxLvRXmhQa-fSXiPNkJH7Oh-1a5gLV7sx8fvVP1FtxHR3Tf67EOHrIXKamsJd3eA,AnazKr,20,1681633292000,46
283,SE6bwWI9OPKjNaKHM6aakgqwZrZjMTaetMQVWoGqLVbt_MY,patSwWuuM25xfWCgLfKQo-2JK6XKUJ8CaWVZo19l0GkF9eA,ESPGHVNE1jdc451P1VdL1OHL7DOY9lLzwsjlLvGF-MsCt2Qs82t36lynXx9CAoLlgezmiboCjDzX7w,huhi,3591,1681717101000,460
284,1Bu8wtdOV-YPdfDU1gpazGuNa27ySXjCotktKtpkgo5QSRc,Qb3ZKdRylVkby61zjTXTBjlc2CPULZ59s7TWDckuoWFaA9E,E9zr5SIcQIdih6BGHZ4md9BrrbaeH9V91ueX6nuVrWsKutBtc121n5E65Us1lKIxroZSCdS8kojASw,Profession,5746,1680711332000,728
285,7f_6mMPy-KdNkaGCdHEXmzKds1gwaZsdqNSsBT1hlotyVQ8,KFXvmQhM2dd0N_ZRM080dfFWP-xlVyPoekTSV9pQpjXRbCk,rRAcVDnBbb3atsEcHQDrECWFYmjxtpy6QZyvsRjlIePJ3ojmq7h2qVoRcP-_PnvrhP8h3-1JQiiPKA,stargazer,4499,1681719710392,840
286,4BwozA-dl2Wcvc4pHHw1OHWxZv2_VH5WuN04dyoCSgvaXDt7,i2arxRlPGc8lgGW-KaCuV6OMkLsbKH8Maj2RRA2SAvakwQ6EVHsyhCMX,zld48kO5TY1X9YRZ5wLCjhfdgbafy4cobnQOS4M_4joH9UzWfJngwhPSc2STiouhQ0LMgIEIC9jQZA,Path To LCS,4882,1681593053000,211
287,OlzdhfBow0BjoV5g1iZlnK_YBNOQMLlTfxHaWufydw3ifLrY,UybEFTA1OrKS3mLJG5WfT5rDWB1Em3eemFEVgPtXnMrHxHXjonk0obmi,Fw83i_-dTHL2_b1_PrrdwAn4XVKXKgSvoYGWgIqwXjf1dgART-uCpQGmMpIiHtLyEIqMU4xblYT9Qg,Kryoow,4018,1681722397316,390
288,j_ypGCnpPDsQbJ4F5SvwfCFavejYr1vj751eO8PM1VnDu_Y,fQT4sO-BOTeAmZoJpDU7Eu61_RwsosEJFinE2EZuTh_hE-8,-GOBQ_EyM-ndmD5dTEyH8GM1x3IxvOiB41YPena2N_VRIy6R_y-8NqREXBYOf74x4kKdZxYvN-AnSg,Aiden Yasuo,1670,1681703745806,450
289,Rouhj4sx-sayU6mfxPZpjIdXbQPbou1wtozfD6fUW5gjj3U,4eE7zfKQslLhXS9iRYkTeVIBaqY4O2yTzQOX8B9P-p3P99E,7_Bc8CHKjd4iIpjMEWaoC9ikJNum8d37lwZFf52S5gcQtbiSuCvTxhkb3mL8b6QF_Q5lPx2DFnRRgQ,Yung Fappy,23,1681716177848,689
290,dax7OHG4f8hET8_XTBUM5XzFJYC8mGcbjFfAQz8rcXM1y-A,ml1JTiDaQwUGFeYrET3RgGycGeYku7UuBwwy7ZjOAN7Of-k,W85Mq7y5E0bU1JKyPtySVqrLGcJ49DBWx3N1qwVcP1MFDo0rY0RLPUimKswx-eALjjWr-UVQS9srxA,issariu,3879,1681133423000,77
291,WPcSaQzIDyHfaXXYX6qATM6xFLs19pmBahll2uU4Sp2zf057o0s0HUd31w,L6QKEvZEbwLKu_T82LUmQJ9_t-3R4WxFzxsz_LU4MRvHG1HJ-NZ1hJLC,BR5QwpsUFCZfrGJvFXnG3-LfHDH_Z9yCZAO8Sc7xemwOTTcgTgpmqKahCAdJZTcG7a2EorgR1ZAv7w,P1ng,29,1681695189826,238
292,lFvGF9anHs0bIALDztryH5QJKI2LyhSL3_7m-LrbKNuMNHxVMMysK8h6mQ,6fuS1AjNqzMPXFc6LiiRyoEcnykQ1AWi2rLHJu21EcuWx02sEIAvpcxi,1zBOwS67Hn5JLWR6QjqHdZ_kLU-gnhyt1BQ5ufzpaXHeBQ-hJL0EOkfhQc8COsdL27BLekZ02kEI9Q,IgnaVilu,5413,1680336555000,85
293,E1GwbAx5W1oaKbtwiOklt75UhznXSiTsdv5F6rfrFooIXpRTs-MlHTWxoA,a1a3fO5o62qIIHlR6bjG14L3Um1fd3vCpcaALbq1m6L0K0Ov9Jv9rvQR,zgvRaLUl9meR_T1f6MEPogPcNJgV09wQKhB9EtNMIYq-fDj0ijMyrUbWPku1m4b-QkkOozwmu2Vx9w,donkey gap,5735,1680399526000,58
294,Brft9_PfXMKeVyQT8PL-ESiJpFlDA2EkFwyRA6W-YsB6muY,cwSnL62t3IEPlrXeucLdnAdWgcCTQ4W2unpIMHJ12c3a8J4,tD4LC8Bvfhg3YmuCgoBLkITqSt7qpFxEjIb4DET9Yktx-5v16EiZnP6V_z7k-0WQi9Wy_dxBREtx6g,5tunt,3366,1681737823000,432
295,335MxPbABryrz8MhsHOzIAkw3cd3tQi0B-0Dk19Z9qREeVLS9wmFPe43Dw,OpUqUfGW7t8cs_bM2eismcW2pOnAz-jS_YjI1T5FiGGlqH1pJDlH88or,q8iMGREEAvYF22Qvlmg_26_7jch9cwrpEMoNrqWmFIqgcKcpOUbAMKuIO-4IqnrD6QP0QcwRmygxhw,fxrget my name,7,1681251548000,66
296,32c03jnSJxIi3gQcr_jWv_gNEkdMR05NZZjh4qwas8zg_M_CMmx-Sr9P6g,KK5swwf0jnciJ-76t9JOt3gcFxEzQ5CR6Cy0z1hPl7KKYYwwDFVv18Qs,FAnPEfOUXAIq79Am7zUTJOvc4UI1OCWwcf6VV2ZD37yVYj9wMJUEvJkXSosZGIBaSCfdG7iqwD0Etw,kikï,7,1681603474000,55
297,M_Rc3uXo98MyVBZNTl4qtxDCQWLMBu7tdFRta7Cpn6SW7qs,VFRbLR3IMwRCeglIOCvgbx1vk0byz-Hgyi-I51gN4h1lohU,gNs3RfqarA6RcNun_IVik9DV89LProHWse-UqwRDfZZBWTAbKYaCfZBA5nG3mBAE9Os_Vu8DMUOAXQ,LeGrosMax,4072,1681690367000,549
298,Lu6t0On2Z5l9PqHs2BTtilDkfeS4RhgM9GKX8wSzqp_Tf5-A8GVoEkZnsg,AMY1xzZNp9XrsJw7fkbFc7FRo7m57jW69ihIeXUl877cHnCTRCB8o6Xi,zTcrRMIhECQ27QH8YvcLR_z5cAn3MDNdxpjo5zDqjh0eA7xnXBEO1d0ltD-hA5o-fXbMuSv2V_ve1w,my kled mid acc,4903,1681539961000,49
299,sGiqby8nHJUY0JSMpaz2PyV9JM_9gGpPJk0JngoXVKUV18Y,aDKKfN3x4YNW7qY03LhP9q-VSiAy23Pf7fgXdxUxjTJA-g,0BG1QRuqVytcmxyqEV7AKIfNOYRRADfnq3sQiLKYifZL6-l1Yph_fnd0zViGazXQ8qrzj-OPU7gKzg,ZEUSTONYTOPNILES,3150,1681680381515,221
